,Year,YearBuilt,Distance,Lattitude,Longtitude,Propertycount,Landsize,BuildingArea,Rooms,Bathroom,Car,Type_h,Type_t,Type_u,LogPrice
2819,2016,1960.0,10.0,-37.7338,144.9441,7485.0,438.0,94.0,3,1.0,1.0,1,0,0,13.610943392223
2820,2016,2000.0,2.0,-37.805,144.9448,2230.0,506.0,195.0,3,3.0,2.0,1,0,0,14.04662227892766
2821,2016,1890.0,2.0,-37.8006,144.9814,5825.0,0.0,105.0,2,1.0,0.0,1,0,0,14.19394699368452
2822,2017,1850.0,4.0,-37.847,144.9936,7717.0,0.0,101.0,2,2.0,1.0,0,0,1,13.642346938955086
2823,2017,1970.0,5.0,-37.81439,145.04237,10331.0,2835.0,100.0,2,1.0,1.0,0,1,0,13.769466619462868
2824,2017,1985.0,12.0,-37.70671,145.03086,21650.0,1002.0,170.0,4,2.0,10.0,1,0,0,13.921670753792664
2825,2016,1972.0,10.0,-37.7487,145.0522,2947.0,596.0,172.0,5,2.0,2.0,1,0,0,13.698976741708323
2826,2016,2000.0,7.0,-37.7631,144.9357,6232.0,156.0,152.0,3,2.0,2.0,0,1,0,13.676248490630767
2827,2017,1980.0,18.0,-37.86993,144.68008,13830.0,589.0,111.0,4,1.0,2.0,1,0,0,13.17115354157376
2828,2017,1920.0,7.0,-37.85908,144.89299,6380.0,866.0,157.0,4,1.0,5.0,1,0,0,14.73180128983843
2829,2016,1900.0,5.0,-37.7769,144.9691,11918.0,271.0,180.0,4,2.0,3.0,1,0,0,14.403297222866392
2830,2017,1975.0,14.0,-37.75177,144.80173,14042.0,534.0,107.0,5,3.0,2.0,1,0,0,13.337474757021274
2831,2016,1970.0,12.0,-37.8662,145.109,2894.0,367.0,110.0,2,1.0,2.0,0,1,0,13.458835614025542
2832,2016,1880.0,3.0,-37.8415,144.9585,3280.0,177.0,181.0,3,2.0,1.0,1,0,0,14.77677465548116
2833,2016,1940.0,4.0,-37.8349,144.9266,8648.0,611.0,181.0,4,2.0,3.0,1,0,0,14.55982602509862
2834,2017,2000.0,3.0,-37.8173,144.9965,14949.0,0.0,66.0,2,1.0,1.0,0,0,1,13.017002861746503
2835,2016,1960.0,11.0,-37.7273,145.0254,21650.0,360.0,83.0,2,1.0,1.0,1,0,0,12.80765263256463
2836,2018,1950.0,7.0,-37.79246,145.04236,2671.0,650.0,265.0,5,2.0,3.0,1,0,0,14.648419680899378
2837,2016,1990.0,13.0,-37.7346,144.8646,5629.0,0.0,85.0,2,1.0,2.0,0,0,1,13.126355398673866
2838,2018,2017.0,7.0,-37.76021,144.98781,8870.0,309.0,164.0,4,3.0,2.0,1,0,0,14.151982794585487
2839,2017,1915.0,7.0,-37.7627,144.9047,6232.0,803.0,166.0,3,2.0,2.0,1,0,0,14.328334184392938
2840,2017,2013.0,6.0,-37.78799,144.87515,3873.0,279.0,104.0,2,2.0,1.0,0,1,0,13.38472764187182
2841,2017,1960.0,12.0,-37.74214,144.86965,5629.0,313.0,140.0,3,2.0,1.0,1,0,0,13.732128949025222
2842,2016,1965.0,5.0,-37.8183,145.0194,11308.0,0.0,70.0,2,1.0,3.0,0,0,1,13.407542319637992
2843,2016,1890.0,6.0,-37.8043,145.0291,10331.0,741.0,307.0,4,3.0,2.0,1,0,0,14.626440774180603
2844,2017,1955.0,14.0,-37.9238,145.054,10969.0,460.0,116.0,3,1.0,1.0,1,0,0,13.963930563082547
2845,2017,1950.0,14.0,-37.93394,145.03241,2356.0,725.0,332.0,3,2.0,1.0,1,0,0,13.805460222110773
2846,2017,2008.0,18.0,-37.7209,144.75053,4242.0,431.0,431.0,3,2.0,2.0,1,0,0,13.232114241363448
2847,2016,1925.0,13.0,-37.7938,144.8321,3755.0,204.0,77.0,2,1.0,2.0,1,0,0,13.322852238153732
2848,2016,1970.0,11.0,-37.7295,145.0243,21650.0,90.0,64.0,2,1.0,1.0,0,0,1,12.706847933442663
2849,2017,1950.0,6.0,-37.8206,144.8786,6543.0,444.0,167.0,4,2.0,3.0,1,0,0,14.110416475505374
2850,2017,1960.0,14.0,-37.91865,145.05418,10969.0,697.0,243.0,5,3.0,3.0,1,0,0,14.403297222866392
2851,2016,1980.0,7.0,-37.8113,144.8955,6543.0,0.0,2.0,2,1.0,1.0,0,1,0,13.38472764187182
2852,2018,1998.0,2.0,-37.82467,145.0127,14949.0,144.0,145.0,3,2.0,1.0,1,0,0,14.402185494013702
2853,2016,1935.0,10.0,-37.8051,145.1016,5682.0,2051.0,449.0,6,4.0,7.0,1,0,0,15.201804919084164
2854,2016,1970.0,11.0,-37.9037,145.0588,7822.0,598.0,201.0,4,2.0,1.0,1,0,0,14.2216421106156
2855,2016,1960.0,6.0,-37.7763,144.947,7082.0,0.0,37.0,1,1.0,0.0,0,0,1,12.611537753638338
2856,2018,1950.0,12.0,-37.72768,145.02981,21650.0,581.0,75.0,2,1.0,2.0,1,0,0,13.38472764187182
2857,2017,2008.0,8.0,-37.8865,144.9874,8989.0,626.0,125.0,2,2.0,2.0,0,0,1,14.04662227892766
2858,2017,2012.0,13.0,-37.9166,145.0418,6795.0,338.0,194.0,3,3.0,2.0,0,1,0,14.133964289082808
2859,2017,2012.0,11.0,-37.71173,144.94035,2606.0,286.0,116.0,2,2.0,2.0,1,0,0,13.407542319637992
2860,2016,2013.0,5.0,-37.7723,144.9643,11918.0,118.0,88.0,2,2.0,1.0,0,1,0,13.527828485512494
2861,2017,1995.0,3.0,-37.8467,144.9983,14887.0,141.0,140.0,3,2.0,2.0,0,1,0,14.26019637922572
2862,2016,1910.0,6.0,-37.7914,144.8957,7570.0,369.0,151.0,4,2.0,1.0,1,0,0,13.610943392223
2863,2017,1984.0,14.0,-37.77524,145.16846,10999.0,872.0,258.0,4,2.0,2.0,1,0,0,14.187074114396758
2864,2016,1943.0,5.0,-37.8328,145.0065,7217.0,889.0,135.0,3,1.0,0.0,1,0,0,14.176675407175859
2865,2017,1960.0,6.0,-37.82742,145.05324,6482.0,0.0,52.0,1,1.0,1.0,0,0,1,13.132313708257497
2866,2016,1970.0,13.0,-37.9289,145.0481,6795.0,611.0,168.0,4,2.0,2.0,1,0,0,14.17318500223609
2867,2018,2009.0,6.0,-37.84426,144.87911,5498.0,173.0,107.0,2,1.0,2.0,1,0,0,13.652991628466498
2868,2016,1960.0,11.0,-37.8801,145.0874,8801.0,0.0,62.0,2,1.0,1.0,0,0,1,13.16733674304706
2869,2017,2016.0,11.0,-37.71136,144.91981,8870.0,672.0,240.0,4,2.0,2.0,1,0,0,13.997832114758229
2870,2017,2014.0,12.0,-37.68223,145.07818,10175.0,300.0,162.0,4,2.0,2.0,1,0,0,13.534473028231162
2871,2018,1948.0,7.0,-37.86019,145.08823,10412.0,604.0,143.0,3,2.0,3.0,1,0,0,14.305929371952603
2872,2017,1910.0,4.0,-37.78486,144.88616,4918.0,488.0,113.0,2,1.0,0.0,1,0,0,13.531156275605168
2873,2017,2014.0,8.0,-37.7595,144.89427,1543.0,730.0,373.0,5,4.0,4.0,1,0,0,14.419826524817603
2874,2017,1910.0,11.0,-37.8201,145.0887,5457.0,269.0,124.0,2,1.0,0.0,1,0,0,14.04662227892766
2875,2016,1900.0,2.0,-37.8049,144.9644,6786.0,66.0,81.0,2,1.0,0.0,1,0,0,13.641157170819497
2876,2017,1910.0,3.0,-37.8423,144.997,14887.0,0.0,35.0,1,1.0,0.0,0,0,1,12.542544882151386
2877,2016,1975.0,2.0,-37.7955,144.9492,6821.0,0.0,54.0,2,1.0,2.0,0,0,1,13.217673557208654
2878,2017,1987.0,35.0,-38.10346,145.18159,8060.0,646.0,103.0,4,1.0,1.0,1,0,0,13.210374254727043
2879,2016,2013.0,1.0,-37.8299,144.9679,8400.0,2955.0,67.0,2,2.0,1.0,0,0,1,13.341498907321
2880,2017,1999.0,18.0,-37.69655,144.75538,5556.0,661.0,196.0,4,2.0,2.0,1,0,0,13.425426551894413
2881,2016,1970.0,9.0,-37.8505,145.0459,10412.0,745.0,44.0,1,1.0,1.0,0,1,0,12.751299696013497
2882,2018,1920.0,10.0,-37.90272,145.01869,6938.0,619.0,99.0,2,1.0,2.0,1,0,0,14.137594057133388
2883,2018,1990.0,18.0,-37.67273,145.06998,10529.0,681.0,175.0,5,2.0,2.0,1,0,0,13.567049198665774
2884,2017,2010.0,27.0,-37.89738,144.61158,5262.0,700.0,219.0,4,2.0,2.0,1,0,0,13.356644673128994
2885,2017,2011.0,13.0,-37.70322,144.88236,3296.0,238.0,118.0,3,2.0,1.0,1,0,0,13.330190224606644
2886,2016,2010.0,13.0,-37.9252,145.0494,6795.0,271.0,205.0,4,3.0,2.0,0,1,0,13.959610901938031
2887,2017,2005.0,27.0,-37.87959,144.60977,5262.0,512.0,179.0,4,2.0,1.0,1,0,0,13.122363377404328
2888,2016,1975.0,11.0,-37.9234,145.0042,10579.0,848.0,246.0,4,2.0,2.0,1,0,0,14.7862894751225
2889,2017,1997.0,10.0,-37.82832,145.09242,5457.0,349.0,223.0,4,3.0,2.0,1,0,0,14.408837403242009
2890,2016,1885.0,4.0,-37.7829,144.9782,6244.0,223.0,118.0,2,1.0,1.0,1,0,0,14.006130917572923
2891,2017,1950.0,6.0,-37.79613,144.86742,5058.0,336.0,95.0,3,1.0,3.0,1,0,0,13.688812904918317
2892,2017,1925.0,13.0,-37.8229,145.1217,4605.0,693.0,158.0,3,2.0,2.0,1,0,0,14.547878451677501
2893,2017,1960.0,16.0,-37.70859,145.10464,8524.0,626.0,169.0,4,2.0,2.0,1,0,0,13.592367006650065
2894,2018,2014.0,21.0,-37.59928,144.90109,15510.0,576.0,237.0,4,2.0,2.0,1,0,0,13.480037821676145
2895,2017,1980.0,17.0,-37.65826,144.92538,4704.0,1063.0,101.0,8,3.0,1.0,1,0,0,13.515755904278224
2896,2016,1970.0,7.0,-37.8742,144.9972,2952.0,0.0,58.0,2,1.0,0.0,0,0,1,13.16158409055761
2897,2016,1890.0,6.0,-37.7807,144.9288,6567.0,118.0,79.0,2,1.0,1.0,1,0,0,13.529160930746272
2898,2017,1970.0,17.0,-37.90779,145.15042,902.0,727.0,167.0,4,3.0,3.0,1,0,0,14.006957022535229
2899,2018,1995.0,4.0,-37.7701,144.8791,4918.0,225.0,141.0,3,2.0,2.0,0,1,0,13.547631112808673
2900,2016,1930.0,8.0,-37.8469,144.8766,5498.0,255.0,109.0,2,1.0,2.0,1,0,0,13.541073712262515
2901,2017,1970.0,11.0,-37.8965,145.0618,7822.0,60.0,48.0,1,1.0,1.0,0,0,1,12.75419405403986
2902,2016,1930.0,8.0,-37.7919,144.8793,5058.0,426.0,144.0,4,1.0,2.0,1,0,0,13.62918097977278
2903,2016,1965.0,7.0,-37.8731,144.9958,2952.0,0.0,61.0,2,1.0,2.0,0,0,1,12.92391243868049
2904,2017,1900.0,2.0,-37.83591,144.94963,5943.0,153.0,93.0,4,3.0,1.0,1,0,0,14.403297222866392
2905,2018,1996.0,26.0,-37.76191,145.33016,8280.0,513.0,115.0,3,1.0,2.0,1,0,0,13.407542319637992
2906,2018,2009.0,14.0,-37.68188,144.92893,4294.0,229.0,134.0,3,2.0,2.0,0,1,0,13.199324418540456
2907,2016,1890.0,5.0,-37.814,145.0175,11308.0,665.0,220.0,4,2.0,2.0,1,0,0,14.98644350821201
2908,2016,1960.0,10.0,-37.812,145.0876,5682.0,130.0,80.0,2,1.0,1.0,0,0,1,13.500799813124575
2909,2017,1955.0,9.0,-37.74821,145.06933,2890.0,528.0,118.0,3,1.0,2.0,1,0,0,13.800396920154226
2910,2018,1960.0,13.0,-37.70652,144.96724,5070.0,569.0,83.0,2,1.0,2.0,1,0,0,13.458835614025542
2911,2016,1950.0,11.0,-37.7437,145.0633,3540.0,403.0,148.0,4,1.0,2.0,1,0,0,13.618278388434565
2912,2016,1920.0,3.0,-37.8168,144.9691,17496.0,0.0,65.0,1,1.0,1.0,0,0,1,12.994530005894443
2913,2016,1900.0,2.0,-37.7941,144.98,5825.0,157.0,110.0,2,1.0,1.0,1,0,0,14.077874822431765
2914,2016,1970.0,2.0,-37.7971,144.9448,6821.0,649.0,43.0,1,1.0,1.0,0,0,1,12.788288265382837
2915,2017,1970.0,5.0,-37.75867,144.95679,11918.0,69.0,52.0,2,1.0,1.0,0,0,1,13.038981768465277
2916,2016,1935.0,8.0,-37.7771,145.0448,5549.0,631.0,233.0,4,2.0,3.0,1,0,0,14.357834848789636
2917,2016,1980.0,11.0,-37.9194,145.0003,10579.0,70.0,74.0,1,1.0,1.0,0,0,1,13.41652441595382
2918,2017,1970.0,22.0,-37.89496,145.23404,2206.0,1134.0,152.0,4,2.0,2.0,1,0,0,13.854731271117556
2919,2016,1890.0,4.0,-37.8385,144.9409,8648.0,171.0,167.0,3,1.0,0.0,1,0,0,13.800396920154226
2920,2016,1910.0,6.0,-37.7762,145.0027,11364.0,489.0,140.0,4,2.0,1.0,1,0,0,14.48333993053993
2921,2017,1950.0,12.0,-37.8603,145.0979,5678.0,862.0,179.3,3,2.0,4.0,1,0,0,14.279244574196415
2922,2016,1900.0,4.0,-37.852,145.0061,7717.0,141.0,72.0,2,1.0,0.0,1,0,0,13.983141399348225
2923,2017,1960.0,8.0,-37.72565,144.94954,7485.0,681.0,263.0,5,3.0,3.0,1,0,0,14.2216421106156
2924,2017,2014.0,20.0,-37.62644,144.88999,4864.0,624.0,260.0,4,2.0,4.0,1,0,0,13.5985975564007
2925,2016,1930.0,8.0,-37.8871,145.0081,4898.0,669.0,255.0,4,3.0,2.0,1,0,0,14.847270539644544
2926,2017,1970.0,14.0,-37.88859,145.13335,13366.0,800.0,160.0,4,2.0,2.0,1,0,0,14.108180171927094
2927,2017,2011.0,21.0,-37.57799,144.91202,15510.0,294.0,149.0,3,2.0,1.0,1,0,0,13.06685066747407
2928,2018,1980.0,25.0,-37.96877,145.22082,8322.0,557.0,135.0,3,1.0,1.0,1,0,0,13.35506114152335
2929,2018,1980.0,7.0,-37.74711,144.95659,11204.0,409.0,406.0,3,1.0,1.0,1,0,0,13.897090544956697
2930,2018,1965.0,14.0,-37.93014,145.06384,10969.0,587.0,177.0,3,2.0,2.0,1,0,0,13.933293593620657
2931,2017,1985.0,10.0,-37.75261,144.85631,4502.0,577.0,166.0,5,2.0,3.0,1,0,0,13.592367006650065
2932,2016,1998.0,2.0,-37.8311,144.9914,1123.0,151.0,151.0,2,1.0,1.0,0,1,0,13.825460888817442
2933,2017,1970.0,2.0,-37.7983,144.94687,6821.0,1044.0,79.0,2,1.0,0.0,1,0,0,13.1538620444637
2934,2017,1900.0,6.0,-37.86115,145.03217,4675.0,228.0,156.0,3,1.0,0.0,1,0,0,14.227620208791107
2935,2017,1960.0,12.0,-37.6966,144.9695,5070.0,578.0,128.0,3,1.0,3.0,1,0,0,13.515755904278224
2936,2017,1985.0,15.0,-37.88537,144.65337,16166.0,640.0,125.0,3,1.0,2.0,1,0,0,13.060487973686241
2937,2016,1920.0,8.0,-37.881,144.9841,8989.0,257.0,138.0,3,1.0,0.0,1,0,0,13.864300722133706
2938,2016,1970.0,8.0,-37.8895,144.9902,8989.0,0.0,65.0,2,1.0,1.0,0,0,1,13.275084464421992
2939,2016,1965.0,3.0,-37.8166,144.9635,17496.0,0.0,94.0,2,2.0,1.0,0,0,1,13.504900980868788
2940,2017,1970.0,32.0,-37.67277,144.59643,3553.0,685.0,141.0,4,2.0,2.0,1,0,0,12.799399490807907
2941,2017,2002.0,32.0,-37.58588,144.69954,14092.0,724.0,247.0,5,2.0,2.0,1,0,0,13.422467969854667
2942,2016,1970.0,12.0,-37.8552,145.1292,5678.0,739.0,182.0,4,2.0,3.0,1,0,0,14.15910026235435
2943,2016,1900.0,6.0,-37.777,144.9922,11364.0,178.0,100.0,2,1.0,1.0,1,0,0,14.006957022535229
2944,2016,1960.0,3.0,-37.8427,145.0006,14887.0,0.0,48.0,1,1.0,0.0,0,0,1,12.92391243868049
2945,2017,1970.0,11.0,-37.8881,145.0558,7822.0,0.0,56.0,2,1.0,1.0,0,0,1,13.049792684569493
2946,2017,1967.0,18.0,-37.95867,145.06315,9758.0,1231.0,198.0,3,2.0,4.0,1,0,0,14.403297222866392
2947,2016,2009.0,2.0,-37.8357,144.9502,5943.0,577.0,220.0,4,3.0,2.0,1,0,0,14.294845514638894
2948,2017,1975.0,18.0,-37.70232,145.1419,2346.0,2000.0,153.0,4,2.0,0.0,1,0,0,13.715690222682063
2949,2017,1976.0,26.0,-37.78695,145.32513,8280.0,1103.0,126.8,3,2.0,2.0,1,0,0,13.38472764187182
2950,2016,1965.0,8.0,-37.839,145.0459,6482.0,0.0,78.0,2,1.0,1.0,0,0,1,13.132313708257497
2951,2016,1960.0,14.0,-37.7297,145.0946,2698.0,865.0,172.0,4,1.0,1.0,1,0,0,13.500799813124575
2952,2018,2012.0,8.0,-37.73346,144.91778,3284.0,154.0,132.0,3,2.0,2.0,0,1,0,13.687677186454389
2953,2018,2013.0,18.0,-37.85737,144.7487,1999.0,448.0,248.0,4,2.0,2.0,1,0,0,13.573438996764546
2954,2016,1950.0,14.0,-37.7395,145.0875,2698.0,696.0,183.0,4,2.0,1.0,1,0,0,13.820498099475314
2955,2016,1970.0,7.0,-37.7708,144.9093,6232.0,239.0,120.0,2,2.0,2.0,0,1,0,13.592367006650065
2956,2017,1910.0,6.0,-37.77081,144.92074,6232.0,449.0,129.0,4,1.0,1.0,1,0,0,14.081713598738931
2957,2017,1970.0,5.0,-37.762,144.9647,11918.0,638.0,48.0,2,1.0,1.0,0,0,1,12.676076274775909
2958,2016,2013.0,13.0,-37.7434,144.881,5629.0,112.0,138.0,3,2.0,2.0,0,0,1,13.270783382522602
2959,2017,1999.0,2.0,-37.799,144.975,5825.0,6261.0,117.0,2,1.0,2.0,0,1,0,14.115615150414612
2960,2016,1998.0,10.0,-37.8161,145.0812,5682.0,206.0,112.0,3,2.0,2.0,0,0,1,13.883169206438088
2961,2017,2000.0,16.0,-37.87734,144.75504,1793.0,530.0,111.0,3,2.0,2.0,1,0,0,13.253391639810733
2962,2017,1996.0,14.0,-37.75405,144.82014,14042.0,447.0,134.0,4,2.0,2.0,1,0,0,13.193753373491
2963,2017,1970.0,10.0,-37.83275,145.1055,5457.0,193.0,80.0,2,1.0,2.0,0,0,1,13.514405465180353
2964,2017,2007.0,7.0,-37.8149,144.8942,6543.0,305.0,220.0,3,3.0,2.0,1,0,0,14.169682371684887
2965,2016,2013.0,14.0,-37.8687,144.8268,5301.0,175.0,76.0,2,2.0,1.0,0,0,1,13.270783382522602
2966,2017,1960.0,13.0,-37.71693,144.96527,5070.0,400.0,146.0,3,2.0,2.0,1,0,0,13.458835614025542
2967,2016,1955.0,10.0,-37.752,145.0367,790.0,626.0,93.0,3,1.0,2.0,1,0,0,13.558034327569558
2968,2017,1950.0,22.0,-38.00119,145.08589,3650.0,656.0,303.0,4,2.0,2.0,1,0,0,14.403297222866392
2969,2016,1992.0,13.0,-37.7479,144.8805,5629.0,745.0,182.0,4,2.0,2.0,1,0,0,13.732128949025222
2970,2017,1970.0,25.0,-37.86205,145.25333,9704.0,439.0,112.0,3,1.0,1.0,1,0,0,13.458835614025542
2971,2017,1910.0,6.0,-37.84445,144.87966,5498.0,409.0,181.0,4,2.0,2.0,1,0,0,14.264673521338159
2972,2017,2003.0,32.0,-37.589,144.7384,14092.0,1044.0,241.0,4,2.0,6.0,1,0,0,13.641157170819497
2973,2017,2000.0,15.0,-37.90584,144.74858,15542.0,334.0,244.0,4,2.0,2.0,1,0,0,13.36138027787483
2974,2016,2010.0,5.0,-37.8503,145.0292,7217.0,294.0,220.0,3,2.0,2.0,0,1,0,14.808762330974558
2975,2017,1965.0,14.0,-37.86,144.8245,5301.0,534.0,136.0,3,2.0,2.0,1,0,0,13.641157170819497
2976,2017,1950.0,14.0,-37.90984,145.08001,10969.0,580.0,129.0,3,1.0,2.0,1,0,0,14.018451401960965
2977,2017,1994.0,32.0,-37.57532,144.71058,14092.0,606.0,96.0,3,1.0,4.0,1,0,0,12.989974189358584
2978,2017,1965.0,8.0,-37.74144,144.99326,14577.0,629.0,41.0,1,1.0,1.0,0,0,1,12.8790171187726
2979,2017,1900.0,2.0,-37.835,144.9498,5943.0,287.0,95.0,2,1.0,0.0,1,0,0,14.01436141670944
2980,2016,1875.0,3.0,-37.7928,144.9575,2309.0,190.0,172.0,2,2.0,1.0,1,0,0,14.603967918328545
2981,2016,1910.0,7.0,-37.8087,144.8952,2417.0,299.0,158.0,4,2.0,1.0,1,0,0,13.998665101062121
2982,2017,1996.0,6.0,-37.82644,145.04792,6482.0,240.0,159.0,3,2.0,2.0,1,0,0,14.22097566607244
2983,2016,1980.0,14.0,-37.7564,145.1195,5420.0,340.0,90.0,2,1.0,1.0,0,1,0,13.426902566922532
2984,2017,2006.0,18.0,-37.7195,144.7494,4242.0,618.0,175.0,4,2.0,2.0,1,0,0,13.422467969854667
2985,2018,1955.0,7.0,-37.73576,144.97922,11204.0,373.0,113.0,3,2.0,3.0,1,0,0,13.514405465180353
2986,2016,2005.0,11.0,-37.8974,145.0622,7822.0,283.0,250.0,3,2.0,1.0,0,0,1,13.732128949025222
2987,2016,1915.0,3.0,-37.8126,145.0064,14949.0,168.0,120.0,3,3.0,2.0,1,0,0,13.899851706398024
2988,2017,1900.0,2.0,-37.838,144.9489,5943.0,276.0,119.0,3,1.0,0.0,1,0,0,14.783634438478446
2989,2017,1980.0,12.0,-37.69667,145.05403,10175.0,537.0,142.0,4,2.0,1.0,1,0,0,13.554145793829866
2990,2018,1920.0,8.0,-37.74653,144.91412,9264.0,1023.0,181.0,3,2.0,3.0,1,0,0,14.569282360340654
2991,2017,1900.0,4.0,-37.83805,144.94761,8648.0,249.0,210.0,5,3.0,0.0,1,0,0,14.817978986079481
2992,2017,1970.0,18.0,-37.95683,145.07184,9758.0,651.0,0.0,3,2.0,2.0,1,0,0,13.790192749979985
2993,2018,1890.0,2.0,-37.83649,144.95965,5943.0,104.0,133.0,3,1.0,1.0,1,0,0,14.375126345899696
2994,2018,1910.0,5.0,-37.77984,144.99786,11364.0,276.0,135.0,3,2.0,1.0,1,0,0,14.334304351379442
2995,2017,1960.0,13.0,-37.7015,144.9191,8870.0,666.0,176.0,3,1.0,2.0,1,0,0,13.748301808270824
2996,2018,2012.0,15.0,-37.82865,145.18624,4973.0,226.0,136.0,3,1.0,1.0,0,1,0,13.710150042306449
2997,2017,2009.0,12.0,-37.73977,144.87734,5629.0,404.0,175.0,3,2.0,2.0,1,0,0,13.77468856344402
2998,2016,1995.0,12.0,-37.8505,145.1065,5678.0,308.0,92.0,3,1.0,2.0,0,0,1,13.522480879185897
2999,2017,1970.0,14.0,-37.8017,144.8258,6763.0,573.0,119.0,3,1.0,1.0,1,0,0,13.180632285528304
3000,2017,1983.0,16.0,-37.71988,144.81086,3656.0,659.0,168.0,4,1.0,0.0,1,0,0,13.458835614025542
3001,2017,2014.0,13.0,-37.7116,144.9357,8870.0,243.0,133.0,3,2.0,2.0,0,1,0,13.42984807715229
3002,2017,1970.0,6.0,-37.7736,144.9015,6567.0,423.0,62.0,2,1.0,1.0,0,0,1,13.102160670086809
3003,2017,1910.0,5.0,-37.77539,144.95576,11918.0,234.0,106.0,2,1.0,1.0,1,0,0,14.089347223594002
3004,2018,1970.0,16.0,-37.66044,145.00534,8279.0,602.0,140.0,3,1.0,2.0,1,0,0,13.400752402944518
3005,2017,1940.0,8.0,-37.84954,145.0924,8920.0,608.0,119.0,4,2.0,2.0,1,0,0,14.346138809026444
3006,2017,1960.0,18.0,-37.9581,145.1341,4734.0,600.0,96.0,3,1.0,1.0,1,0,0,13.527828485512494
3007,2017,1980.0,23.0,-37.82809,145.29287,3598.0,792.0,148.0,3,2.0,2.0,1,0,0,13.543701834668783
3008,2016,1905.0,8.0,-37.8885,145.0133,4898.0,391.0,173.0,3,2.0,1.0,1,0,0,14.377979414882104
3009,2017,1970.0,10.0,-37.79703,144.81228,6763.0,283.0,104.0,3,1.0,2.0,1,0,0,13.017002861746503
3010,2017,1980.0,17.0,-37.83737,145.18819,4181.0,880.0,142.0,4,1.0,4.0,1,0,0,13.940379540010143
3011,2017,1890.0,5.0,-37.81886,145.04027,11308.0,120.0,133.0,3,2.0,1.0,1,0,0,14.322328160332725
3012,2017,1995.0,1.0,-37.8273,144.9685,8400.0,0.0,79.0,2,1.0,1.0,0,0,1,13.270783382522602
3013,2016,1960.0,9.0,-37.7759,145.063,1554.0,948.0,249.0,4,3.0,3.0,1,0,0,14.369395671190711
3014,2016,1980.0,14.0,-37.91,145.0842,10969.0,76.0,79.0,2,1.0,1.0,0,0,1,13.112313041550827
3015,2016,1920.0,5.0,-37.7788,144.9688,11918.0,470.0,152.0,3,2.0,3.0,1,0,0,14.3411262672029
3016,2017,1915.0,7.0,-37.88783,145.01324,4898.0,377.0,133.0,3,1.0,0.0,1,0,0,14.19394699368452
3017,2017,1950.0,13.0,-37.7966,144.8256,3755.0,572.0,190.0,3,2.0,2.0,1,0,0,13.753635154246187
3018,2017,2005.0,20.0,-37.6366,145.07226,7969.0,362.0,152.0,3,2.0,2.0,1,0,0,13.199324418540456
3019,2016,1970.0,14.0,-37.9231,145.066,10969.0,610.0,177.0,3,2.0,2.0,1,0,0,14.10668651967031
3020,2017,1970.0,18.0,-37.65121,145.05404,10529.0,531.0,175.0,4,2.0,1.0,1,0,0,13.217673557208654
3021,2017,1900.0,2.0,-37.8025,144.9939,4019.0,198.0,98.0,3,1.0,0.0,1,0,0,13.815510557964274
3022,2016,1950.0,8.0,-37.7445,144.9133,9264.0,649.0,108.0,2,1.0,1.0,1,0,0,13.698976741708323
3023,2016,1960.0,14.0,-37.7905,144.8033,6763.0,699.0,125.0,3,1.0,4.0,1,0,0,13.337474757021274
3024,2016,2014.0,3.0,-37.8411,144.9944,14887.0,0.0,86.0,2,2.0,2.0,0,0,1,13.652991628466498
3025,2017,1985.0,20.0,-37.64386,145.04817,10926.0,548.0,110.0,4,2.0,2.0,1,0,0,13.244581010128577
3026,2017,1961.0,10.0,-37.7839,144.8361,3755.0,474.0,145.0,3,1.0,4.0,1,0,0,13.740248073463727
3027,2017,2005.0,20.0,-37.63485,145.07272,7969.0,624.0,410.0,4,3.0,2.0,1,0,0,13.726679344257658
3028,2017,2002.0,20.0,-37.78372,145.25311,7785.0,1016.0,310.0,4,2.0,2.0,1,0,0,14.360737608447597
3029,2016,2006.0,11.0,-37.7388,145.0742,3540.0,217.0,142.0,3,2.0,1.0,0,0,1,13.306350213517344
3030,2017,1990.0,13.0,-37.7285,145.085,1369.0,420.0,154.0,3,2.0,1.0,1,0,0,13.568330428821824
3031,2016,1970.0,15.0,-37.7148,145.0851,2329.0,567.0,100.0,3,2.0,2.0,1,0,0,13.272506035834049
3032,2016,1950.0,8.0,-37.7587,145.0426,5549.0,834.0,169.0,3,2.0,2.0,1,0,0,14.058456736574664
3033,2017,2009.0,8.0,-37.8622,144.8884,6380.0,324.0,229.0,4,3.0,2.0,1,0,0,14.545471711646936
3034,2017,1975.0,30.0,-37.6979,144.5769,4718.0,805.0,155.0,3,1.0,4.0,1,0,0,12.959844447906553
3035,2017,1970.0,11.0,-37.8326,144.8594,5132.0,606.0,109.0,3,1.0,2.0,1,0,0,13.727771643656267
3036,2017,1920.0,5.0,-37.81202,145.04217,10331.0,284.0,88.0,2,1.0,0.0,1,0,0,14.304090572782945
3037,2017,1998.0,15.0,-37.83633,145.16873,4385.0,296.0,296.0,2,1.0,1.0,0,0,1,13.500799813124575
3038,2016,1854.0,2.0,-37.8052,144.9739,5825.0,337.0,291.0,4,4.0,2.0,1,0,0,15.012458747353246
3039,2016,2000.0,5.0,-37.7697,144.9649,11918.0,122.0,152.0,3,2.0,1.0,0,0,1,13.687677186454389
